Source,Target
GMT,MED15
GMT,MED14
GMT,MED11
GMT,TGS1
GMT,MED10
GMT,PPARGC1A
GMT,SREBF1
GMT,ADIPOQ
GMT,SREBF2
GMT,PPARA
GMT,NR2F2
GMT,MED28
GMT,KLF5
GMT,MED27
GMT,MED29
GMT,MED24
GMT,MED23
GMT,MED26
GMT,MED25
GMT,MED20
GMT,MED22
GMT,MED21
GMT,ANGPTL4
GMT,PPARG
GMT,CEBPA
GMT,CEBPB
GMT,CEBPD
GMT,HELZ2
GMT,MED31
GMT,MED30
GMT,SIRT3
GMT,TFAM
GMT,NRF1
GMT,TFB1M
GMT,GABPB1
GMT,PPRC1
GMT,PPARGC1B
GMT,GABPA
GMT,ESRRA
GMT,NR1D1
GMT,TFB2M
GMT,POLRMT
GMT,HCFC1
GMT,SSBP1
GMT,POLG2
GMT,ALAS1
GMT,MTERF1
GMT,BHLHE40
GMT,BHLHE41
GMT,SIK1
GMT,CRTC1
GMT,NPAS2
GMT,ARNTL
GMT,DBP
GMT,RAI1
GMT,NRIP1
GMT,PER2
GMT,PER1
GMT,CRY2
GMT,CRY1
GMT,CLOCK
GMT,RORA
GMT,ARNTL2
GMT,CCRN4L
GMT,TBX5
GMT,RUNX2
GMT,CTGF
GMT,TEAD1
GMT,TEAD2
GMT,NKX2-5
GMT,TEAD3
GMT,TEAD4
GMT,HMGCS1
GMT,MTF1
GMT,DHCR7
GMT,RAN
GMT,IDI1
GMT,PMVK
GMT,SC5D
GMT,SCAP
GMT,FDFT1
GMT,FDPS
GMT,CYP51A1
GMT,GGPS1
GMT,LSS
GMT,SQLE
GMT,MVK
GMT,INSIG2
GMT,INSIG1
GMT,HMGCR
GMT,TM7SF2
GMT,VDR
GMT,NRBP1
GMT,NR1I2
GMT,NR1I3
GMT,NR2C1
GMT,NR2C2
GMT,NR2C2AP
GMT,NRBF2
GMT,ESRRB
GMT,NR1H3
GMT,NR1H2
GMT,NR1H4
GMT,NR2F1
GMT,NR0B2
GMT,ESRRG
GMT,NR0B1
GMT,NR1D2
GMT,NR2F6
GMT,ESR2
GMT,NR4A3
GMT,NR4A2
GMT,THRB
GMT,THRA
GMT,NR2E1
GMT,NR2E3
GMT,RORB
GMT,RORC
GMT,NR3C2
GMT,NR4A1
GMT,HSD3B7
GMT,SLC10A1
GMT,SLC10A2
GMT,AKR1C2
GMT,CYP7B1
GMT,BAAT
GMT,CYP39A1
GMT,CYP27A1
GMT,ABCB11
GMT,SLC27A5
GMT,AKR1D1
GMT,CYP46A1
GMT,CYP7A1
GMT,CH25H
GMT,GPX1
GMT,GPX4
GMT,CYP4A11
GMT,CYP2C9
GMT,CYP2U1
GMT,CYP2C8
GMT,FAAH2
GMT,DPEP3
GMT,CYP1A2
GMT,DPEP2
GMT,CYP1A1
GMT,DPEP1
GMT,HPGD
GMT,ALOX15
GMT,ALOX12B
GMT,ALOX12
GMT,CYP4F22
GMT,HPGDS
GMT,ALOX5
GMT,CYP1B1
GMT,AWAT1
GMT,PTGDS
GMT,GGT5
GMT,CBR1
GMT,CYP4F2
GMT,CYP4F3
GMT,EPHX2
GMT,CYP4B1
GMT,ALOX5AP
GMT,CYP4F11
GMT,CYP4F8
GMT,FAM213B
GMT,ALOX15B
GMT,PTGR1
GMT,TBXAS1
GMT,PTGES
GMT,FAAH
GMT,CYP4A22
GMT,CYP2C19
GMT,PTGS1
GMT,LTC4S
GMT,LTA4H
GMT,GGT1
GMT,CYP2J2
GMT,AOC2
GMT,AOC3
GMT,AOC1
GMT,CYP3A43
GMT,PAOX
GMT,CES1
GMT,MAOB
GMT,ADH1B
GMT,CYP3A4
GMT,CYP3A5
GMT,CYP3A7
GMT,CYP2D6
GMT,ACSS2
GMT,ACSS1
GMT,EPHX1
GMT,SMOX
GMT,FMO1
GMT,FMO2
GMT,FMO3
GMT,CMBL
GMT,CYP4F12
GMT,CYP2W1
GMT,CYP2A7
GMT,POR
GMT,CYP2A6
GMT,CYP2S1
GMT,ALDH3A1
GMT,AADAC
GMT,CYP2E1
GMT,CES2
GMT,BPHL
GMT,ADH6
GMT,CYP2C18
GMT,ADH7
GMT,ADH5
GMT,CYP2B6
GMT,ALDH1B1
GMT,ALDH2
GMT,CYP2A13
GMT,CYP2F1
GMT,GGT6
GMT,GGT7
GMT,ACY3
GMT,ACY1
GMT,MGST2
GMT,MGST3
GMT,MGST1
GMT,AKR7L
GMT,AKR7A2
GMT,AKR7A3
GMT,GGT3P
GMT,GGT2
GMT,GSS
GMT,GSTZ1
GMT,GSTA5
GMT,GSTA4
GMT,GSTA3
GMT,GSTA2
GMT,GSTA1
GMT,PAPSS1
GMT,COMT
GMT,PAPSS2
GMT,SULT2A1
GMT,CHAC1
GMT,GSTT2B
GMT,CHAC2
GMT,GSTK1
GMT,NAT1
GMT,GGCT
GMT,SULT2B1
GMT,NAT2
GMT,N6AMT1
GMT,ACSM4
GMT,TPMT
GMT,ACSM1
GMT,GSTT2
GMT,GLYAT
GMT,ACSM5
GMT,GSTT1
GMT,OPLAH
GMT,SULT1A2
GMT,SULT1A1
GMT,ESD
GMT,ABHD10
GMT,AS3MT
GMT,GSTM5
GMT,GSTM4
GMT,GSTM3
GMT,GLYATL3
GMT,GSTM2
GMT,GLYATL2
GMT,GSTM1
GMT,UGT2A1
GMT,GLYATL1
GMT,AKR1A1
GMT,ABHD14B
GMT,SULT1B1
GMT,UGDH
GMT,NNMT
GMT,ACSM2A
GMT,ACSM2B
GMT,SULT1C4
GMT,SULT1C2
GMT,SULT4A1
GMT,UGT2B11
GMT,UGT2B10
GMT,UGT2B15
GMT,UGT1A1
GMT,UGT2B17
GMT,UGT2B4
GMT,UGT2B7
GMT,UGT2B28
GMT,GSTP1
GMT,MAT2B
GMT,SULT1E1
GMT,MAT2A
GMT,UGT1A6
GMT,UGT1A5
GMT,UGT1A4
GMT,BPNT1
GMT,UGT1A3
GMT,UGT1A9
GMT,UGT1A8
GMT,UGT1A7
GMT,GPX3
GMT,GPX5
GMT,GPX7
GMT,TXNRD2
GMT,GPX6
GMT,GPX8
GMT,CYBB
GMT,CYBA
GMT,SOD3
GMT,SOD1
GMT,ATOX1
GMT,SOD2
GMT,CCS
GMT,CAT
GMT,NOX4
GMT,NOX5
GMT,TXN2
GMT,NUDT2
GMT,AQP8
GMT,PRDX3
GMT,PRDX6
GMT,FECH
GMT,ALAS2
GMT,UROS
GMT,CPOX
GMT,PPOX
GMT,ALAD
GMT,HMBS
GMT,UROD
GMT,COX15
GMT,BLVRB
GMT,BLVRA
GMT,COX10
GMT,PAICS
GMT,DUT
GMT,AMPD1
GMT,AMPD2
GMT,NME4
GMT,AMPD3
GMT,UPB1
GMT,NME1
GMT,NME2
GMT,NT5C1A
GMT,ADPRM
GMT,DPYD
GMT,NT5C1B
GMT,DCTPP1
GMT,GART
GMT,ADA
GMT,UMPS
GMT,CDA
GMT,TYMP
GMT,GDA
GMT,DTYMK
GMT,GMPR
GMT,ADK
GMT,GMPS
GMT,GLRX
GMT,TYMS
GMT,NT5C2
GMT,PNP
GMT,NT5E
GMT,ATIC
GMT,ADAL
GMT,NT5C
GMT,LHPP
GMT,TK1
GMT,NT5M
GMT,TK2
GMT,RRM2
GMT,CAD
GMT,RRM1
GMT,ADSL
GMT,DCK
GMT,CTPS2
GMT,CTPS1
GMT,DHODH
GMT,APRT
GMT,DCTD
GMT,UCK2
GMT,NUDT9
GMT,NT5C3A
GMT,UCK1
GMT,IMPDH1
GMT,IMPDH2
GMT,ADSSL1
GMT,ITPA
GMT,AGXT2
GMT,HPRT1
GMT,CMPK1
GMT,PFAS
GMT,GMPR2
GMT,DPYS
GMT,AK1
GMT,AK2
GMT,AK4
GMT,AK5
GMT,NUDT1
GMT,AK6
GMT,AK7
GMT,AK8
GMT,AK9
GMT,NUDT5
GMT,GUK1
GMT,DGUOK
GMT,PPAT
GMT,NUDT18
GMT,XDH
GMT,UPP2
GMT,ADSS
GMT,NUDT16
GMT,UPP1
GMT,NUDT15
GMT,NUDT13
GMT,ACAD9
GMT,NDUFC2
GMT,SDHD
GMT,NDUFC1
GMT,SDHB
GMT,SDHC
GMT,SDHA
GMT,ECSIT
GMT,NDUFS8
GMT,NDUFS7
GMT,UQCRQ
GMT,NDUFS6
GMT,NDUFS5
GMT,UQCRC2
GMT,TMEM126B
GMT,NDUFS4
GMT,NDUFS3
GMT,UQCRC1
GMT,NDUFS2
GMT,NDUFS1
GMT,NDUFB9
GMT,NDUFB8
GMT,NDUFB7
GMT,NDUFB11
GMT,NDUFB6
GMT,NDUFB5
GMT,NDUFB10
GMT,NDUFB4
GMT,NDUFB3
GMT,UQCR10
GMT,ETFDH
GMT,NDUFB2
GMT,NDUFB1
GMT,UQCR11
GMT,UQCRFS1
GMT,NDUFV3
GMT,NDUFV2
GMT,NDUFV1
GMT,NDUFA9
GMT,NDUFA8
GMT,TIMMDC1
GMT,NDUFA7
GMT,NUBPL
GMT,NDUFA6
GMT,NDUFA5
GMT,NDUFA3
GMT,NDUFA2
GMT,NDUFA1
GMT,NDUFAF7
GMT,NDUFAB1
GMT,NDUFAF5
GMT,NDUFAF6
GMT,NDUFAF3
GMT,NDUFAF4
GMT,NDUFAF1
GMT,NDUFAF2
GMT,NDUFA12
GMT,NDUFA13
GMT,UQCRB
GMT,NDUFA10
GMT,NDUFA11
GMT,ETFA
GMT,ETFB
GMT,UQCRH
GMT,ATP5S
GMT,ATP5L
GMT,ATP5C1
GMT,ATP5J
GMT,ATP5I
GMT,ATP5G3
GMT,ATP5F1
GMT,ATP5G2
GMT,ATP5O
GMT,ATP5J2
GMT,ATP5D
GMT,ATP5H
GMT,ATP5E
GMT,BCKDHB
GMT,BCKDHA
GMT,AMT
GMT,GNMT
GMT,GRHPR
GMT,DAO
GMT,AGXT
GMT,OGDH
GMT,DHTKD1
GMT,LIPT2
GMT,GLDC
GMT,DLST
GMT,LIAS
GMT,DDO
GMT,GCSH
GMT,DBT
GMT,HAO1
GMT,LIPT1
GMT,IDH2
GMT,ADHFE1
GMT,PDP2
GMT,PDP1
GMT,SUCLA2
GMT,HAGH
GMT,SUCLG2
GMT,L2HGDH
GMT,SUCLG1
GMT,LDHAL6A
GMT,LDHAL6B
GMT,FH
GMT,GLO1
GMT,PDPR
GMT,LDHC
GMT,LDHB
GMT,NNT
GMT,LDHA
GMT,MPC1
GMT,MPC2
GMT,D2HGDH
GMT,IDH3A
GMT,IDH3B
GMT,AASS
GMT,AADAT
GMT,HGD
GMT,PHYKPL
GMT,ASRGL1
GMT,FAH
GMT,KMO
GMT,ALDH4A1
GMT,QDPR
GMT,ALDH7A1
GMT,HAL
GMT,PAH
GMT,HPD
GMT,IDO1
GMT,GCDH
GMT,IDO2
GMT,HDC
GMT,HAAO
GMT,ACMSD
GMT,CCBL2
GMT,UROC1
GMT,HNMT
GMT,FTCD
GMT,IL4I1
GMT,HYKK
GMT,AMDHD1
GMT,TDO2
GMT,AFMID
GMT,PIPOX
GMT,KYNU
GMT,CARNS1
GMT,SLC25A21
GMT,CRYM
GMT,PCBD1
GMT,PRODH
GMT,YARS
GMT,DARS
GMT,WARS
GMT,HARS2
GMT,RARS2
GMT,MARS2
GMT,SARS
GMT,PPA1
GMT,DARS2
GMT,WARS2
GMT,AIMP2
GMT,SARS2
GMT,AIMP1
GMT,PPA2
GMT,KARS
GMT,QARS
GMT,LARS2
GMT,MARS
GMT,PARS2
GMT,IARS
GMT,GARS
GMT,FARSB
GMT,CARS2
GMT,TARS2
GMT,FARSA
GMT,EEF1E1
GMT,AARS
GMT,CARS
GMT,AARS2
GMT,VARS
GMT,RARS
GMT,TARS
GMT,EPRS
GMT,FARS2
GMT,YARS2
GMT,NARS2
GMT,LARS
GMT,NARS
GMT,HARS
GMT,IARS2
GMT,EARS2
GMT,VARS2
GMT,TRMT10A
GMT,TRIT1
GMT,NSUN2
GMT,METTL1
GMT,TYW5
GMT,PUS1
GMT,TYW3
GMT,ADAT2
GMT,TPRKB
GMT,ADAT1
GMT,TRMT5
GMT,PUS7
GMT,TRMT1
GMT,CDKAL1
GMT,ADAT3
GMT,QTRTD1
GMT,DUS2
GMT,CTU2
GMT,LAGE3
GMT,CTU1
GMT,KIAA1456
GMT,TRMT6
GMT,QTRT1
GMT,TRMT13
GMT,TRMT11
GMT,TRMT12
GMT,TRMT61A
GMT,WDR4
GMT,URM1
GMT,ALKBH8
GMT,THG1L
GMT,OSGEP
GMT,TRDMT1
GMT,TYW1
GMT,TRMT44
GMT,LCMT2
GMT,ACAD8
GMT,HIBADH
GMT,BBOX1
GMT,ACAT1
GMT,PPM1K
GMT,ACADSB
GMT,TMLHE
GMT,HSD17B10
GMT,BCKDK
GMT,ALDH6A1
GMT,AUH
GMT,IVD
GMT,BCAT2
GMT,ALDH9A1
GMT,HIBCH
GMT,BCAT1
GMT,TUFM
GMT,TSFM
GMT,PTCD3
GMT,MRPS18C
GMT,MRPL28
GMT,MRPS18B
GMT,MRPS18A
GMT,MRPL27
GMT,MRPL24
GMT,MRPS7
GMT,MRPL22
GMT,MRPS6
GMT,MRPL23
GMT,MRPS5
GMT,MRPL32
GMT,MRPL30
GMT,MRPS9
GMT,MRRF
GMT,MTRF1L
GMT,DAP3
GMT,MRPS16
GMT,MRPS17
GMT,MRPS14
GMT,MRPS15
GMT,MRPS12
GMT,MRPL39
GMT,MRPS10
GMT,MRPS11
GMT,MTIF2
GMT,MRPL37
GMT,MTIF3
GMT,MRPL38
GMT,MRPL35
GMT,MRPL36
GMT,MRPL33
GMT,MRPL34
GMT,MRPL42
GMT,MRPL43
GMT,MRPL40
GMT,MRPL41
GMT,ICT1
GMT,MRPS27
GMT,GADD45GIP1
GMT,MRPS28
GMT,MRPS25
GMT,MRPS26
GMT,MRPS23
GMT,MRPS24
GMT,MRPS21
GMT,MRPS22
GMT,MRPL48
GMT,MRPL49
GMT,MRPL46
GMT,MRPL47
GMT,MRPL44
GMT,MRPL45
GMT,MRPL53
GMT,MRPL54
GMT,MRPL10
GMT,MRPL51
GMT,MRPL52
GMT,MRPL50
GMT,AURKAIP1
GMT,MTFMT
GMT,GFM2
GMT,GFM1
GMT,MRPS36
GMT,MRPL19
GMT,MRPS34
GMT,MRPS35
GMT,MRPL17
GMT,MRPS33
GMT,MRPL15
GMT,MRPS30
GMT,MRPS31
GMT,MRPL16
GMT,MRPL1
GMT,MRPL13
GMT,MRPL14
GMT,MRPL55
GMT,MRPL11
GMT,MRPL12
GMT,MRPL20
GMT,MRPL4
GMT,MRPL21
GMT,MRPL3
GMT,MRPL2
GMT,MRPL9
GMT,CHCHD1
